frame_id,centor_x,centor_y,width,height,area,avg,std,max_gauss,min_gauss,strong_gauss,week_gauss,complexity,num_of_magnetic_neural_lines,total_length_of_magnetic_neural_lines,complexity_of_magnetic_neural_lines
73,135,179,31,32,992,-33.67242944,90.2649095,223.7,-1035,1,991,0.289314516,6,31,0.127016129
73,322,317,83,38,3154,-6.032815472,77.04217032,537.7,-722.325,54,3100,0.284083703,25,139,0.173430564
73,426,165,55,42,2310,3.382391775,122.5570129,598.725,-1010.725,86,2224,0.266233766,11,103,0.160606061
73,486,210,32,39,1248,-1.135777244,103.0250778,1147.525,-627.975,31,1217,0.269230769,5,50.5,0.197916667
74,93,355,25,25,625,-8.86652,77.79175436,867.325,-380.975,6,619,0.3152,5,22,0.176
74,152,161,30,33,990,25.24840909,66.50737548,613.35,-379.875,37,953,0.282828283,9,50.5,0.162626263
74,191,179,47,30,1410,-25.14609929,81.74717875,415.175,-969.9,4,1406,0.276595745,13,52,0.167375887
74,221,144,28,26,728,-21.67915522,67.75741244,26.525,-631.025,0,728,0.326923077,8,51.5,0.197802198
74,385,321,43,36,1548,3.009205426,75.94304117,359.05,-524.125,33,1515,0.274547804,15,86,0.191860465
74,464,173,36,44,1584,-1.761584596,109.7645555,1090.6,-1098.95,48,1536,0.29229798,9,59.5,0.181818182
75,123,355,42,33,1386,-0.531998557,108.03908,1319.475,-879.675,29,1357,0.292207792,9,66.5,0.204906205
75,183,168,31,40,1240,28.07487903,68.00658975,632.5,-55.05,45,1195,0.29516129,5,42,0.129032258
75,232,176,50,37,1850,-20.25301351,86.64456181,681.575,-839.075,14,1836,0.285405405,15,153.5,0.19027027
75,412,318,40,27,1080,-14.53354167,73.29282171,363.475,-652.325,14,1066,0.29537037,7,30,0.132407407
75,478,177,28,35,980,9.703469388,113.4026487,1086.9,-1098.65,28,952,0.276530612,3,37.5,0.165306122
76,163,353,46,36,1656,-0.611050725,108.4512534,1219.7,-964.725,35,1622,0.298913043,15,82.5,0.199879227
76,237,169,26,26,676,41.29574704,96.82545066,802.525,-228.675,37,639,0.24112426,4,9.5,0.051775148
76,293,176,33,36,1188,-35.51946549,93.6875143,130.825,-799.125,0,1188,0.287878788,7,32,0.128787879
76,436,321,25,25,625,-18.12404,45.79749772,46.25,-346.3,0,625,0.2976,4,7.5,0.0704
77,205,350,47,32,1504,-1.991206782,96.40292578,727,-869.3,42,1462,0.299867021,11,59,0.130319149
77,295,170,43,47,2021,22.54635082,126.4637589,1382.35,-1432.9,92,1929,0.291934686,20,92,0.190004948
77,344,177,36,33,1188,-30.84436027,80.0747454,167.175,-643.775,0,1188,0.278619529,7,40.5,0.137205387
78,252,347,44,36,1584,1.397806187,90.80177928,682.2,-722.05,41,1543,0.311868687,9,64,0.15719697
78,349,173,49,51,2499,16.41071429,120.7756801,933.775,-1226.2,101,2398,0.284913966,12,125,0.172869148
78,391,181,33,35,1155,-24.32383117,67.57330061,39.675,-583.1,0,1155,0.312554113,11,48,0.186147186
79,290,349,31,31,961,-8.418782518,91.65636563,600,-656,18,943,0.272632674,8,40.5,0.159209157
79,408,182,71,39,2769,2.762657999,107.3125753,862.075,-1100.475,85,2684,0.292524377,13,134.5,0.184904298
80,347,349,29,30,870,9.589137931,78.85932831,532.875,-649.325,26,844,0.302298851,6,44,0.202298851
80,436,188,46,37,1702,6.605875441,107.7802726,898.925,-762.075,54,1648,0.292009401,9,82,0.174500588
81,41,315,35,46,1610,5.059906832,131.6242259,1200.125,-658.6,63,1547,0.310559006,11,53.5,0.202484472
81,382,354,36,28,1008,0.084275794,65.30241406,678.275,-408.45,16,992,0.303571429,11,85.5,0.245039683
81,458,188,26,31,806,9.503194789,81.52274553,859.65,-296.25,23,783,0.251861042,5,31,0.172456576
82,66,308,46,44,2024,20.04052619,158.4488818,1476.6,-626.75,116,1908,0.280632411,12,108,0.190711462
82,80,160,25,28,700,-4.087,61.17125063,522.475,-633.975,5,695,0.31,8,30.5,0.208571429
83,39,312,25,29,725,-2.458413793,63.8729773,726.675,-365.825,5,720,0.313103448,5,28,0.2
83,94,310,74,61,4514,7.687361542,145.1310664,1708.85,-932.075,188,4326,0.277137794,25,353.5,0.180770935
83,114,154,34,30,1020,-8.404044118,76.52264407,731.875,-652.625,10,1010,0.305882353,6,51.5,0.171568627
83,381,191,33,28,924,-0.60254329,86.80866985,752.225,-739.375,16,908,0.322510823,8,40.5,0.218614719
84,113,302,132,70,9240,3.345489719,127.0656323,1921.075,-1288.425,294,8946,0.290800866,52,599,0.199458874
84,121,292,5,4,20,-4.21375,8.712801196,12.625,-22.425,0,20,0.35,1,0,0.15
84,158,148,42,31,1302,-10.89316436,88.09308606,857.375,-919.05,18,1284,0.28187404,6,62,0.18202765
85,76,147,39,32,1248,7.419931891,78.1787294,404,-995.25,22,1226,0.284455128,11,76.5,0.185096154
85,76,348,25,25,625,1.53012,70.59343925,951.2,-270.6,8,617,0.32,5,46.5,0.2208
85,96,300,37,35,1295,-4.094362934,124.779909,1076.65,-900.2,31,1264,0.294980695,6,71,0.183783784
85,126,140,25,25,625,-10.33296,37.40375069,50,-409.625,0,625,0.3312,5,20.5,0.1184
85,167,288,1,1,1,96.55,0,96.55,96.55,0,1,0,0,0,0
85,169,141,38,39,1482,4.579217274,41.12051518,333.475,-349.95,18,1464,0.325236167,10,192,0.20782726
85,173,301,122,70,8540,3.430342506,139.792727,1980.175,-1184.625,295,8245,0.272482436,54,812,0.181030445
85,215,147,33,29,957,-21.93508359,112.5218584,596.15,-1209.1,8,949,0.295715778,3,52,0.184952978
86,44,188,41,40,1640,2.907362805,92.77098323,805.3,-982.2,40,1600,0.28902439,9,52,0.179268293
86,105,338,27,38,1026,1.13162768,85.64580952,1028.55,-503.375,19,1007,0.301169591,5,37.5,0.186159844
86,118,141,65,33,2145,0.790874126,85.61966319,697.35,-1050.425,43,2102,0.278787879,13,140.5,0.154778555
86,138,299,40,37,1480,-4.679510135,115.6844171,1057.575,-1042.5,35,1445,0.284459459,13,87,0.196621622
86,223,296,132,76,10032,2.56328748,134.7810379,1710.1,-919.8,332,9700,0.276714514,53,532.5,0.179126794
86,258,147,48,30,1440,-13.89604167,95.47341189,774.25,-948.55,11,1429,0.30625,9,82.5,0.186805556
86,476,303,27,26,702,4.594586895,67.59197071,1094.125,-522.975,11,691,0.296296296,6,40,0.202279202
87,70,183,52,40,2080,0.921177885,121.2573642,847.1,-1149.025,72,2008,0.270192308,11,127,0.179326923
87,130,349,49,41,2009,-3.361859134,76.40609902,1097.125,-614.15,27,1982,0.302140368,14,128.5,0.209059233
87,145,137,49,33,1617,20.42198516,96.84005373,599.15,-1155.4,69,1548,0.29004329,8,192.5,0.188002474
87,181,146,28,31,868,-31.36489055,76.00776644,297.625,-513.45,1,867,0.252304147,6,40,0.125576037
87,186,297,45,37,1665,-3.874474474,105.7083679,1139.925,-920.05,38,1627,0.285285285,10,62.5,0.162162162
87,275,301,136,63,8568,-0.926774043,130.9449796,1715.75,-987.925,278,8290,0.269607843,47,495,0.164098973
87,310,148,47,30,1410,-10.04120567,69.07262983,438.6,-883.85,11,1399,0.317021277,11,75.5,0.2
88,105,178,59,38,2242,1.248148974,157.4830544,1055.975,-1419.225,106,2136,0.291257806,14,88,0.152988403
88,186,338,25,25,625,6.18484,105.5674011,1195.075,-749.025,16,609,0.3376,8,30.5,0.2368
88,190,128,50,55,2750,13.41788182,89.16928608,599.9,-1175.3,95,2655,0.287272727,21,154,0.188
88,192,124,3,5,15,-3.341666667,9.982796313,16.225,-19.875,0,15,0.333333333,0,0,0
88,232,146,30,30,900,-30.51452778,75.83073254,97.875,-548.7,0,900,0.276666667,8,47,0.188888889
88,235,336,25,25,625,-15.40064,55.8097022,173.475,-540.925,0,625,0.3248,4,11.5,0.0768
88,302,302,179,67,11993,-3.102872509,106.0047489,1465.9,-1004.175,262,11731,0.279663137,66,688,0.182022847
88,362,150,27,27,729,-18.79019204,63.95206247,272.15,-606.65,1,728,0.277091907,6,32,0.174211248
89,148,172,67,40,2680,-2.973983209,164.5773917,1096.625,-1384.7,115,2565,0.276119403,13,148.5,0.167910448
89,199,341,27,26,702,-20.24950142,57.91547018,138.125,-477.55,0,702,0.289173789,6,28,0.178062678
89,227,127,72,56,4032,15.29544891,78.03935118,673.6,-1117.975,125,3907,0.285218254,24,229.5,0.199652778
89,286,145,31,30,930,-30.45930108,80.51271108,44.9,-870.4,0,930,0.291397849,7,29,0.146236559
89,349,307,170,63,10710,-5.460140056,95.52987816,1329.8,-892.125,193,10517,0.274042951,52,715,0.183473389
89,408,157,30,31,930,-14.51169355,52.28567203,194,-474.4,0,930,0.296774194,9,29.5,0.166666667
90,201,166,78,50,3900,-1.617057692,143.138515,1119.175,-1427.825,141,3759,0.282564103,25,369,0.214358974
90,244,345,25,25,625,-21.57492,59.72816853,25.85,-587.275,0,625,0.2928,7,28,0.2208
90,276,128,69,56,3864,16.29563923,82.84494026,764.9,-983.525,137,3727,0.304865424,24,208,0.179089027
90,333,145,28,29,812,-28.59969212,79.5431282,147.9,-699.475,0,812,0.307881773,3,23,0.128078818
90,393,310,148,63,9324,-6.48863417,80.7913976,999,-694.975,142,9182,0.284320034,48,591,0.179000429
91,127,180,56,41,2296,-11.82685105,63.36269628,663.525,-496.025,12,2284,0.292682927,13,65.5,0.120209059
91,249,169,73,46,3358,-2.486398154,151.262014,1318.35,-1547.8,132,3226,0.275163788,21,238.5,0.178677784
91,257,98,26,25,650,-16.38684615,48.12687135,27.975,-412.675,0,650,0.306153846,8,37,0.215384615
91,321,125,70,46,3220,15.30380435,77.1327409,797.775,-982.975,99,3121,0.307142857,22,212.5,0.188198758
91,379,150,28,30,840,-18.46395833,63.16657261,298.35,-557.95,2,838,0.314285714,7,35.5,0.170238095
91,389,299,41,34,1394,-6.896538737,65.68822841,412.8,-654.6,19,1375,0.315638451,6,65.5,0.155667145
91,443,318,42,45,1890,-16.8159127,84.22718862,806.125,-415.675,24,1866,0.249206349,9,73,0.162962963
91,475,307,25,27,675,19.64833333,78.61240961,566.65,-1044.575,16,659,0.300740741,5,24.5,0.16
92,170,179,30,45,1350,-26.67190741,71.93011697,58.275,-616.7,0,1350,0.28,8,102,0.177037037
92,202,165,36,32,1152,13.85759549,100.7316856,761.15,-957.775,32,1120,0.324652778,8,48.5,0.1875
92,301,167,72,53,3816,-3.852181604,128.6885319,1011.1,-1339,111,3705,0.280398323,26,261.5,0.190775681
92,338,345,27,26,702,-15.11417379,51.67930656,188.5,-419.525,0,702,0.304843305,4,18.5,0.122507123
92,344,118,25,26,650,31.80519231,67.63267179,475.625,-85.85,27,623,0.270769231,7,17.5,0.146153846
92,367,131,26,26,676,23.3941568,71.53110115,572.2,-275.525,25,651,0.291420118,8,29,0.168639053
92,446,316,26,25,650,-29.98623077,61.63000717,188.95,-441.825,0,650,0.261538462,1,3.5,0.02
92,472,313,25,25,625,-4.53376,72.07308463,619.875,-274.45,11,614,0.2752,3,59.5,0.2368
93,99,157,26,28,728,-25.70480769,63.34789747,217.925,-461.725,2,726,0.236263736,5,15.5,0.135989011
93,245,166,70,38,2660,-6.146719925,153.5402544,1487.85,-1340.95,88,2572,0.289849624,16,213,0.202255639
93,354,166,73,46,3358,-1.721500893,110.6873816,881.8,-1207.175,90,3268,0.279630733,20,188.5,0.206075045
93,401,137,25,24,600,18.82254167,47.1394847,281.65,-216.775,9,591,0.313333333,6,69.5,0.188333333
94,64,150,26,27,702,2.111894587,74.34066597,544.25,-728.175,12,690,0.300569801,6,28.5,0.188034188
94,96,312,25,27,675,10.63625926,51.06963212,377.375,-277.925,13,662,0.311111111,5,35.5,0.204444444
94,147,163,43,45,1935,-23.78936693,64.86917635,106.275,-607.625,0,1935,0.282170543,14,63,0.148320413
94,239,160,25,25,625,7.8062,41.2256714,396.25,-73.9,10,615,0.3248,3,132,0.2144
94,300,168,74,46,3404,-9.074096651,127.828402,1182.475,-1304.175,90,3314,0.295534665,23,153.5,0.175969448
94,382,162,40,32,1280,26.60773438,74.8074846,545.175,-289.575,56,1224,0.28046875,9,62.5,0.19765625
94,412,178,29,28,812,-41.70095443,119.5127255,205.575,-989.2,2,810,0.275862069,3,37,0.189655172
95,85,150,39,35,1365,0.698919414,75.66755403,774.9,-936.925,24,1341,0.313553114,9,60,0.161904762
95,156,145,35,34,1190,25.86834034,66.51167895,480.1,-100.2,40,1150,0.285714286,11,46,0.186554622
95,183,151,32,40,1280,-27.21455078,68.03039005,138.825,-534.95,0,1280,0.2875,6,66.5,0.1515625
95,286,186,26,38,988,29.81976215,74.70178632,809.975,-22.35,41,947,0.303643725,6,64,0.217611336
95,351,178,73,62,4526,-11.39153778,103.755442,956.3,-1354.5,73,4453,0.301369863,26,303,0.177198409
95,420,171,24,26,624,40.51286058,72.98077081,440.525,-27.775,30,594,0.304487179,3,17,0.126602564
95,446,183,28,28,784,-20.39234694,90.35433389,319.4,-745.025,9,775,0.298469388,5,33.5,0.195153061
96,66,153,27,29,783,4.24811622,90.61800207,834,-748.525,22,761,0.305236271,6,50,0.17752235
96,115,154,55,47,2585,1.009555126,80.85470955,896.825,-969.2,43,2542,0.309864603,22,134.5,0.191102515
96,184,334,25,25,625,4.73436,61.05769924,775.05,-395.3,10,615,0.3184,7,15,0.1456
96,235,149,34,38,1292,-30.71476393,77.5657454,24.7,-714.05,0,1292,0.290247678,5,44.5,0.145510836
96,340,183,25,26,650,26.24438462,68.33654653,708.875,-45.05,18,632,0.309230769,4,16,0.12
96,397,172,65,43,2795,-10.21790698,114.084767,1044.325,-1105.45,64,2731,0.266905188,18,239.5,0.171735242
97,98,149,44,40,1760,2.106235795,98.44646875,797.75,-927.05,49,1711,0.278977273,11,149,0.200568182
97,157,152,56,47,2632,0.374506079,91.93424479,959.325,-1095.75,52,2580,0.286854103,16,165,0.178951368
97,236,310,29,26,754,16.29595491,61.27408687,646.175,-50.425,20,734,0.312997347,6,50.5,0.193633952
97,242,139,49,39,1911,24.32936944,65.62211701,797.925,-81.075,70,1841,0.282574568,17,103.5,0.176347462
97,288,148,31,31,961,-34.87658689,75.54748713,82.2,-641.425,0,961,0.268470343,8,36,0.118626431
97,436,176,53,42,2226,-8.002605571,90.65068555,555.5,-1042.45,38,2188,0.285265049,17,111.5,0.187780773
98,51,205,25,26,650,-9.981615385,43.78762269,178.175,-333.075,0,650,0.293846154,5,21.5,0.110769231
98,83,317,26,29,754,0.419230769,88.25718177,744.775,-1002.575,15,739,0.327586207,8,41.5,0.222811671
98,134,147,51,44,2244,2.845164884,98.35667224,927.675,-969.95,69,2175,0.292335116,11,116,0.182263815
98,197,155,70,55,3850,0.234006494,88.21479089,962.2,-1143.85,68,3782,0.303376623,22,206,0.195064935
98,246,321,27,26,702,17.28287037,63.49314075,677.55,-64.225,19,683,0.326210826,4,43.5,0.14957265
98,276,336,35,34,1190,2.117478992,74.82095796,1074.975,-629.5,12,1178,0.322689076,12,57.5,0.227731092
98,312,139,25,26,650,31.34423077,74.81864424,564.4,-44.675,30,620,0.304615385,4,15.5,0.143076923
98,333,156,27,30,810,-35.97123457,86.64451199,46.475,-705.1,0,810,0.309876543,6,39,0.160493827
98,472,187,25,30,750,-12.1333,109.2001405,586.8,-1389.85,12,738,0.304,7,22.5,0.169333333
99,96,180,27,26,702,-17.90377493,53.90512656,119.6,-380.625,0,702,0.333333333,4,31.5,0.206552707
99,120,313,27,28,756,3.969543651,85.98031541,819.8,-416.2,15,741,0.321428571,6,23,0.152116402
99,178,141,57,46,2622,0.884477498,111.960597,996.1,-1151.75,89,2533,0.289473684,18,129,0.152173913
99,249,153,74,51,3774,1.005895601,97.36773638,907.175,-1014.275,85,3689,0.306836248,25,213,0.199523052
99,273,322,25,25,625,11.0336,55.90226381,481.975,-305.075,15,610,0.3056,7,39.5,0.1984
99,298,321,25,24,600,15.58916667,55.11654313,507.125,-30.15,14,586,0.3,3,10,0.096666667
99,385,160,28,27,756,-29.55770503,67.90540346,52.025,-531.875,0,756,0.318783069,8,50,0.153439153
100,127,184,43,44,1892,-22.35647463,63.70439251,170.725,-567.675,0,1892,0.289112051,12,182,0.188689218
100,159,317,34,32,1088,2.214269301,92.10712926,1160.5,-820.175,20,1068,0.298713235,8,23.5,0.127757353
100,228,143,65,52,3380,0.813557692,114.5853715,1112.925,-1399.325,104,3276,0.278402367,17,190.5,0.169822485
100,289,160,49,43,2107,3.027005221,145.4948332,1034.375,-1208.425,91,2017,0.29046037,18,81,0.17750356
101,160,179,77,66,5082,-0.481316411,98.4112547,1008.725,-1254.225,125,4957,0.281778827,28,294,0.177882723
101,177,180,1,1,1,-18.25,0,-18.25,-18.25,0,1,0,0,0,0
101,206,319,39,35,1365,-0.385018315,77.82708888,763.325,-819.725,18,1347,0.323809524,12,95.5,0.237362637
101,277,143,73,51,3723,1.386120064,108.1966361,810.2,-1175.3,113,3610,0.293311845,24,284,0.188289014
101,340,159,52,54,2808,2.150863604,114.6809315,866.325,-1113.725,84,2724,0.292735043,17,127.5,0.178062678
101,386,329,25,26,650,11.17738462,42.87217813,444.425,-27.3,9,641,0.324615385,6,27,0.164615385
101,409,340,26,25,650,3.704423077,37.56552407,415.825,-170.25,8,642,0.346153846,7,42,0.224615385
102,35,214,26,31,806,5.125031017,137.2678245,2336.95,-1036.1,17,789,0.302729529,6,18.5,0.146401985
102,226,179,108,50,5400,-1.233388889,132.2709479,1299.6,-1550,174,5226,0.287592593,28,343,0.176851852
102,255,317,41,33,1353,0.170066519,73.88216857,945.325,-742.975,22,1331,0.314855876,10,55.5,0.19142646
102,325,144,73,55,4015,1.573374844,93.24000933,794.7,-1019.45,106,3909,0.288916563,28,190.5,0.189041096
102,388,161,52,64,3328,1.422415865,87.42836111,843.65,-833.75,67,3261,0.299278846,17,179,0.206730769
103,42,184,39,38,1482,6.757692308,177.2325846,2624.8,-2248.325,87,1395,0.294197031,12,70,0.204453441
103,65,211,27,30,810,-17.41984568,123.286006,285.675,-1367.95,5,805,0.288888889,6,44.5,0.208641975
103,267,176,77,52,4004,4.207586164,179.045661,1309.1,-1582.7,234,3770,0.266483516,20,180.5,0.143856144
103,328,190,25,25,625,-14.38044,88.73457308,682.375,-1162.2,3,622,0.3184,4,29.5,0.1648
103,376,145,70,51,3570,1.558403361,78.64712951,873.075,-888.25,68,3503,0.282633053,20,199.5,0.18627451
103,433,179,38,30,1140,-3.802938596,80.76102645,601.625,-785.2,22,1118,0.285964912,11,53.5,0.20877193
104,76,191,73,62,4526,-0.422028281,112.2646444,851.475,-1394.25,112,4414,0.287450287,25,224,0.192443659
104,96,299,27,28,756,12.35469577,60.72231046,536.575,-360.7,16,740,0.298941799,7,50.5,0.214285714
104,310,175,84,62,5208,-0.725892857,158.3917156,1167.925,-1402.825,241,4967,0.273425499,35,324.5,0.159946237
104,375,194,24,26,624,-14.09583333,72.13825953,190.525,-847.825,0,624,0.330128205,5,23.5,0.155448718
104,393,136,32,29,928,26.57235991,74.77231658,640.4,-106.3,41,887,0.292025862,8,43,0.209051724
104,423,159,26,29,754,-27.00918435,77.39908196,236.375,-694.9,4,750,0.267904509,4,48,0.198938992
105,98,186,61,63,3843,9.848757481,135.8778762,913.625,-1352.15,160,3683,0.278428311,23,191.5,0.200884725
105,145,205,27,30,810,-37.6366358,158.7108615,300.6,-1341.15,2,808,0.29382716,8,37.5,0.191358025
105,356,181,84,64,5376,0.187783668,147.3494641,1114.95,-1527.1,259,5117,0.2734375,26,273,0.163504464
105,420,200,25,24,600,-6.5175,41.35236045,150.3,-683.6,0,600,0.326666667,1,44,0.198333333
105,429,142,25,25,625,23.73432,61.52330814,418.975,-56.15,20,605,0.3072,4,25.5,0.1584
106,157,187,107,67,7169,-0.375488213,132.0890504,1252.475,-1618.875,181,6988,0.295159715,42,572,0.198911982
106,189,293,26,25,650,24.04653846,71.47901131,769.875,-42.225,18,632,0.3,10,31,0.198461538
106,404,184,62,43,2666,-1.30723931,167.1587023,1000.1,-1191.375,171,2495,0.249062266,14,112.5,0.13915979
107,182,169,72,36,2592,2.67496142,208.680747,1356,-1668.55,145,2447,0.267361111,15,129.5,0.155864198
107,228,199,74,37,2738,0.360080351,121.329237,996.425,-1580.375,79,2659,0.297297297,17,129.5,0.160336012
107,438,188,49,43,2107,1.075711913,136.4891745,792.475,-1002.45,104,2003,0.261034646,11,57,0.127195064
108,231,168,73,39,2847,4.998463295,213.6376971,1392.475,-1906.925,172,2675,0.280997541,18,190,0.174569723
108,281,200,75,38,2850,0.788614035,107.3156586,881.95,-1516.15,79,2771,0.303859649,25,146.5,0.200350877
108,464,191,41,48,1968,0.634578252,116.2465315,970.175,-2144.825,58,1910,0.289126016,12,86,0.165650407
109,46,317,26,30,780,-3.361442308,91.50242443,713.75,-512.55,18,762,0.283333333,6,16,0.147435897
109,86,317,26,26,676,37.11815828,68.63786229,418.15,-28.8,33,644,0.285502959,6,27.5,0.133136095
109,188,188,26,25,650,-2.007692308,51.69838984,448.55,-469.575,2,648,0.341538462,4,24.5,0.14
109,282,163,72,43,3096,4.621156331,199.777617,1304.575,-1952.05,181,2915,0.289405685,14,217.5,0.174741602
109,325,194,37,36,1332,23.90215841,104.8205043,860.4,-595.425,76,1256,0.282282282,6,51.5,0.141891892
109,357,206,26,29,754,-31.45202255,109.0684404,79.45,-1262.6,0,754,0.286472149,6,31,0.164456233
109,481,197,24,25,600,-0.915,120.5525789,1094.55,-1092.075,14,586,0.276666667,5,22.5,0.123333333
110,48,356,25,27,675,-12.66333333,77.29292384,410.375,-408.9,6,669,0.282962963,4,79,0.242962963
110,69,313,42,36,1512,-9.125760582,122.8385748,1128.05,-802.8,43,1469,0.287698413,12,182.5,0.218915344
110,124,316,25,29,725,41.20865517,86.93629001,649.75,-24.125,44,681,0.27862069,5,30,0.111724138
110,330,165,70,39,2730,5.329679487,182.2838279,1311.875,-1447.275,161,2569,0.278754579,13,178.5,0.144688645
110,370,199,32,38,1216,23.25489309,79.55476199,634.4,-411.8,56,1160,0.282894737,9,82,0.163651316
110,403,209,25,27,675,-25.51148148,76.99321111,61.05,-868.45,0,675,0.302222222,4,31,0.155555556
111,56,347,28,27,756,-9.241468254,98.51363687,762.675,-628.85,24,732,0.251322751,6,33,0.19973545
111,104,312,49,46,2254,-19.36000444,158.9816198,1278.8,-1177.25,69,2185,0.284383319,17,146.5,0.191215617
111,160,160,26,25,650,-9.159384615,53.17551505,429.75,-542.025,2,648,0.312307692,6,19,0.163076923
111,166,312,34,34,1156,35.66446799,76.31722079,669.775,-24.325,58,1098,0.28200692,8,52.5,0.142733564
111,376,167,64,40,2560,3.959082031,152.4394867,916.475,-1420.525,125,2436,0.271484375,16,152,0.180078125
111,395,341,24,25,600,1.246958333,81.25267348,682.55,-611.35,9,591,0.315,4,26,0.203333333
111,418,204,26,27,702,22.85904558,70.44675882,440.75,-357,29,673,0.284900285,5,28.5,0.189458689
112,172,330,149,91,13559,-5.625735674,114.6355006,1754.4,-1460.3,272,13287,0.284681761,78,644,0.176487942
112,271,312,40,41,1640,30.7783689,81.65889648,722.35,-70.575,74,1566,0.303658537,14,68,0.167682927
112,449,177,43,36,1548,5.01745801,112.3290744,734.8,-965.625,48,1500,0.286821705,10,75.5,0.202842377
113,161,342,66,52,3432,-7.049504662,98.57289675,1002.075,-800.65,86,3346,0.26981352,18,263.5,0.153554779
113,184,303,25,27,675,6.601962963,50.14489418,536.4,-205.2,13,662,0.33037037,5,52,0.180740741
113,242,312,103,57,5871,-11.88155766,151.8243294,1826.2,-1573.025,157,5714,0.283086357,38,339,0.181570431
